company_name,stock_code,Industry,p_DII,p_hhi_count_gender,p_std_attrition_gender,p_cv_salary_gender,p_hhi_count_race,p_std_attrition_race,p_cv_salary_race
"Everlert, Inc.",EVLI,Communication Services  ,0.379310345,0.606248386,0.291158537,0.606248386,0.564678544,0.032101757,0.675368312
Eversource Energy,ES,Utilities  ,0.659793814,0.507366483,0.83081571,0.507366483,0.507366483,0.385699899,0.723756906
"Everspin Technologies, Inc.",MRAM,Information Technology  ,0.406429392,0.347826087,0.316565384,0.347826087,0.623722701,0.70041531,0.47631023
"Evofem Biosciences, Inc.",EVFM,Health Care  ,0.356975838,0.563836825,0.503942024,0.563836825,0.391179713,0.514816875,0.477147273
"Evoke Pharma, Inc.",EVOK,Health Care  ,0.156664069,0.186696068,0.538663694,0.186696068,0.178390298,0.897274966,0.146021933
"Evolent Health, Inc.",EVH,Health Care  ,0.895557288,0.327820654,0.449151867,0.327820654,0.845277472,0.73377294,0.958121734
Evolution Petroleum Corporation,EPM,Energy  ,0.414239482,0.833080425,0.295708955,0.833080425,0.349519474,0.421215881,0.668784952
Evolution Solar Corp,EVSO,Information Technology  ,0.144661309,0.103085554,0.26479856,0.103085554,0.382889201,0.265574139,0.298561513
Evolve Transition Infrastructure LP,SNMP,Energy  ,0.333333333,0.84041477,0.493781095,0.84041477,0.320435003,0.311104218,0.510421962
"Evolving Systems, Inc.",EVOL,Information Technology  ,0.721010333,0.922560609,0.119963988,0.922560609,0.875175316,0.261982265,0.980686048
Evoqua Water Technologies Corp.,AQUA,Industrials  ,0.518324607,0.384785134,0.680971348,0.384785134,0.346573751,0.768757214,0.580952381
Exact Sciences Corporation,EXAS,Health Care  ,0.716289945,0.908563028,0.83156805,0.908563028,0.450937155,0.901008978,0.677927431
"Exactus, Inc.",EXDI,Health Care  ,0.498830865,0.962734289,0.350481803,0.962734289,0.383755972,0.565583539,0.72194009
Exagen Inc.,XGN,Health Care  ,0.41543258,0.887982359,0.481802978,0.887982359,0.373465638,0.593866688,0.54375506
Excel Corporation,EXCC,Information Technology  ,0.126291619,0.816870367,0.162502813,0.816870367,0.3890002,0.011561342,0.352379036
Excelsior Mining Corp.,MIN,Materials  ,0.305019305,0.420101637,0.377687176,0.420101637,0.675889328,0.351660517,0.51611991
Excoin Ltd,XLTD,Utilities  ,0.402061856,0.084714549,0.847935549,0.084714549,0.385819521,0.919436052,0.209023941
"Exela Technologies, Inc.",XELA,Information Technology  ,0.755453502,0.990282509,0.595431015,0.990282509,0.732618714,0.769895611,0.741374107
"Exelixis, Inc.",EXEL,Health Care  ,0.922057677,0.961264241,0.642828701,0.961264241,0.881293642,0.671009772,0.910134688
Exelon Corporation,EXC,Utilities  ,0.680412371,0.333333333,0.486404834,0.333333333,0.665745856,0.641490433,0.800184162
"Exeo Entertainment, Inc.",EXEO,Consumer Discretionary  ,0.36738056,0.064286751,0.823855304,0.064286751,0.716151502,0.930447471,0.090129379
"Exicure, Inc.",XCUR,Health Care  ,0.788776306,0.36214627,0.502906745,0.36214627,0.822712238,0.497735759,0.875542798
"ExlService Holdings, Inc.",EXLS,Information Technology  ,0.846153846,0.991584853,0.530835021,0.991584853,0.852234021,0.498484678,0.911075345
"Exlites Holdings International, Inc.",EXHI,Health Care  ,0.368667186,0.860786476,0.930954846,0.860786476,0.240058802,0.939223008,0.253845588
"Expedia Group, Inc.",EXPE,Consumer Discretionary  ,0.838550247,0.750544188,0.33583184,0.750544188,0.850674793,0.589818418,0.959732519
"Expeditors International of Washington, Inc.",EXPD,Industrials  ,0.989528796,0.916492451,0.890659129,0.916492451,0.878745645,0.804924971,0.95261324
"Exponent, Inc.",EXPO,Industrials  ,0.819371728,0.76387921,0.607092381,0.76387921,0.603948897,0.808516096,0.838675958
"Express, Inc.",EXPR,Consumer Discretionary  ,0.853377265,0.545784356,0.395307153,0.545784356,0.911768974,0.64348249,0.919319669
Exterran Corporation,EXTN,Energy  ,0.957928803,0.391249368,0.746579602,0.391249368,0.935761254,0.681761787,0.959074733
"Extraction Oil & Gas, Inc.",XOG,Energy  ,0.485436893,0.576125443,0.784514925,0.576125443,0.297167425,0.660669975,0.505338078
"Extreme Biodiesel, Inc.",XTRM,Energy  ,0.226537217,0.447395043,0.785136816,0.447395043,0.205108751,0.540632754,0.26842908
"Extreme Motorsports of California, Inc.",EMOC,Consumer Discretionary  ,0.042833608,0.771731244,0.058986475,0.771731244,0.118995792,0.103923476,0.265590929
"Extreme Networks, Inc.",EXTR,Information Technology  ,0.893226177,0.405129233,0.670717983,0.405129233,0.768883991,0.853406667,0.868826074
Exxe Group Inc.,AXXA,Real Estate  ,0.633802817,0.55210643,0.757241379,0.55210643,0.835920177,0.731903485,0.462305987
Exxon Mobil Corporation,XOM,Energy  ,0.951456311,0.703338392,0.809701493,0.703338392,0.822205362,0.70130273,0.95221149
"EyeGate Pharmaceuticals, Inc.",EYEG,Health Care  ,0.222915043,0.677471518,0.626104961,0.677471518,0.268283719,0.718678001,0.214396114
"EyePoint Pharmaceuticals, Inc.",EYPT,Health Care  ,0.537802027,0.629621463,0.318228876,0.629621463,0.492245498,0.622785414,0.735040848
"Eyenovia, Inc.",EYEN,Health Care  ,0.201870616,0.364277839,0.40375886,0.364277839,0.324880559,0.056645746,0.437992198
F & M Bank Corp.,FMBM,Financials  ,0.149797571,0.318662603,0.227596588,0.318662603,0.245069918,0.599879904,0.260039441
F.N.B. Corporation,FNB,Financials  ,0.623481781,0.718806024,0.609934772,0.718806024,0.488615991,0.926741393,0.621011115
"F5 Networks, Inc.",FFIV,Information Technology  ,0.71641791,0.448006412,0.625703354,0.448006412,0.723502304,0.737568751,0.708077658
"FARO Technologies, Inc.",FARO,Information Technology  ,0.648679679,0.42596674,0.642696376,0.42596674,0.550090162,0.639016725,0.707172317
FB Financial Corporation,FBK,Financials  ,0.518218623,0.629437074,0.89061716,0.629437074,0.439942632,0.528522818,0.457780567
FCG Inc.,FCGN,Information Technology  ,0.021814007,0.118012422,0.291019581,0.118012422,0.064215588,0.225053317,0.114575998
FCN Banc Corp.,FBVI,Financials  ,0.123481781,0.135801362,0.422980432,0.135801362,0.122714234,0.798738991,0.123879527
"FDCTech, Inc.",FDCT,Information Technology  ,0.668197474,0.430875576,0.006752194,0.430875576,0.994289721,0.001459199,0.993159642
"FFBW, Inc.",FFBW,Financials  ,0.255060729,0.989243456,0.5958856,0.989243456,0.25376479,0.564051241,0.255826461
FFD Financial Corporation,FFDF,Financials  ,0.062753036,0.44756185,0.30697441,0.44756185,0.205808534,0.298238591,0.127465041
FFW Corporation,FFWC,Financials  ,0.181174089,0.363302259,0.524435524,0.363302259,0.243814987,0.286429143,0.283793474
"FG Financial Group, Inc.",FGF,Financials  ,0.201417004,0.132305486,0.070446563,0.132305486,0.599139477,0.058847078,0.442631768
"FIGS, Inc.",FIGS,Health Care  ,0.892439595,0.30893054,0.292585809,0.30893054,0.964498346,0.660363867,0.991830426
"FLEETCOR Technologies, Inc.",FLT,Information Technology  ,0.473019518,0.942095772,0.477042539,0.942095772,0.473251853,0.764395555,0.524695705
FMC Corporation,FMC,Materials  ,0.849420849,0.979672501,0.408450704,0.979672501,0.836250706,0.432472325,0.956447964
"FNB Bancorp, Inc.",FBIP,Financials  ,0.198380567,0.463696665,0.163672855,0.463696665,0.231713876,0.182145717,0.496683399
"FNB, Inc.",FIDS,Financials  ,0.108299595,0.54697024,0.173105871,0.54697024,0.214861958,0.320556445,0.287558265
"FNBH Bancorp, Inc.",FNHM,Financials  ,0.034412955,0.536751524,0.130958354,0.536751524,0.186536393,0.247097678,0.149426318
"FNCB Bancorp, Inc.",FNCB,Financials  ,0.306680162,0.643151667,0.891821375,0.643151667,0.224991036,0.200760608,0.329150233
FNDS3000 Corp.,FDTC,Financials  ,0.231781377,0.188598064,0.964676367,0.188598064,0.069379706,0.974279424,0.059609179
FOMO Corp.,FOMC,Industrials  ,0.742146597,0.894541231,0.266735192,0.894541231,0.942740999,0.383352572,0.86387921
FONAR Corporation,FONR,Health Care  ,0.128604832,0.418963616,0.085928168,0.418963616,0.307533995,0.301024867,0.363435637
"FS Bancorp, Inc.",FSBW,Financials  ,0.568825911,0.428917175,0.407124937,0.428917175,0.510397992,0.616593275,0.709125134
"FTC Solar, Inc.",FTCI,Industrials  ,0.764397906,0.210569106,0.414493126,0.210569106,0.848896632,0.158009491,0.955865273
"FTI Consulting, Inc.",FCN,Industrials  ,0.866492147,0.827526132,0.619683927,0.827526132,0.741347271,0.577914583,0.90058072
"FTS International, Inc.",FTSI,Energy  ,0.773462783,0.250379363,0.555037313,0.250379363,0.788568538,0.604218362,0.8113879
"FVCBankcorp, Inc.",FVCB,Financials  ,0.663967611,0.898619577,0.348218766,0.898619577,0.727142345,0.919135308,0.686446755
"Facebook, Inc.",FB,Communication Services  ,0.987460815,0.627937,0.740853659,0.627937,0.987606507,0.807086614,0.978030499
FactSet Research Systems Inc.,FDS,Financials  ,0.963562753,0.345016135,0.877972905,0.345016135,0.848601649,0.945356285,0.908838293
Fair Isaac Corporation,FICO,Information Technology  ,0.955223881,0.750751352,0.935966689,0.750751352,0.805049088,0.618251207,0.904838547
Falcon Minerals Corporation,FLMN,Energy  ,0.281553398,0.205614568,0.310634328,0.205614568,0.887708649,0.238523573,0.357142857
"FalconStor Software, Inc.",FALC,Information Technology  ,0.939150402,0.492887197,0.93033986,0.492887197,0.905830495,0.219777753,0.942460517
"Fame Productions, Inc.",FMPR,Communication Services  ,0.44200627,0.309837335,0.898780488,0.309837335,0.86625355,0.920956996,0.162057379
Family Room Entertainment Corporation,FMYR,Communication Services  ,0.087774295,0.300284018,0.171646341,0.300284018,0.285824942,0.386432465,0.219953476
Fansfrenzy Corporation,FFZY,Communication Services  ,0.570532915,0.134391944,0.964786585,0.134779241,0.477020398,0.969261054,0.417937452
Farmer Bros. Co.,FARM,Consumer Staples  ,0.821561338,0.341882921,0.704900181,0.341882921,0.670488835,0.735985533,0.778953735
"Farmers & Merchants Bancorp, Inc.",FMAO,Financials  ,0.175101215,0.838651847,0.724736578,0.838651847,0.134187881,0.4367494,0.164575117
Farmers & Merchants Bank of Long Beach,FMBL,Financials  ,0.929149798,0.870652564,0.598294029,0.870652564,0.919505199,0.787329864,0.958408032
Farmers Bancorp,,Financials  ,0.087044534,0.357834349,0.332162569,0.357834349,0.313284331,0.228983187,0.154894227
"Farmers Bankshares, Inc.",FBVA,Financials  ,0.226720648,0.165740409,0.184545911,0.165740409,0.630243815,0.192253803,0.373969165
Farmers National Banc Corp.,FMNB,Financials  ,0.392712551,0.988436716,0.214952333,0.988436716,0.355234851,0.620496397,0.570186447
"Farmers and Merchants Bancshares, Inc.",FMFG,Financials  ,0.448380567,0.361330226,0.214149523,0.361330226,0.516314091,0.302542034,0.682413051
"Farmhouse, Inc",FMHS,Communication Services  ,0.4169279,0.885101988,0.132621951,0.885101988,0.432739478,0.370684434,0.754200052
"Fastbase, Inc.",FBSE,Information Technology  ,0.158438576,0.044379884,0.944519469,0.044379884,0.007212983,0.921315524,0.010159944
Fastenal Company,FAST,Industrials  ,0.384816754,0.376422764,0.576127457,0.376422764,0.340882695,0.804540208,0.440301974
"Fastly, Inc.",FSLY,Information Technology  ,0.641791045,0.598276898,0.717308125,0.598276898,0.480264476,0.748344371,0.664721859
"Fate Therapeutics, Inc.",FATE,Health Care  ,0.958690569,0.981256891,0.479015688,0.981256891,0.948254318,0.909748153,0.94686097
FedEx Corporation,FDX,Industrials  ,0.837696335,0.672590012,0.621225748,0.672590012,0.864692218,0.678081313,0.796864111
FedNat Holding Company,FNHC,Financials  ,0.799595142,0.488974543,0.416256899,0.488974543,0.971405522,0.477882306,0.877375403
Federal Agricultural Mortgage Corporation,AGM,Financials  ,0.730769231,0.709662962,0.686904165,0.709662962,0.505736823,0.892113691,0.735478666
Federal Home Loan Mortgage Corporation,FMCC,Financials  ,0.988866397,0.83515597,0.790868038,0.83515597,0.973108641,0.912530024,0.959752599
Federal National Mortgage Association,FNMA,Financials  ,0.989878543,0.823682323,0.752433517,0.823682323,0.985030477,0.93805044,0.97275009
Federal Screw Works,FSCR,Consumer Discretionary  ,0.049423394,0.238717167,0.061430666,0.238717167,0.123204179,0.180447471,0.280709405
Federal Signal Corporation,FSS,Industrials  ,0.503926702,0.389430894,0.535269176,0.389430894,0.4271777,0.589970501,0.639721254
Femasys Inc.,FEMY,Health Care  ,0.392049883,0.524660051,0.83308115,0.524660051,0.377802279,0.186938905,0.484801649
"Fentura Financial, Inc.",FETM,Financials  ,0.194331984,0.546790965,0.427496237,0.546790965,0.190480459,0.834167334,0.214951596
"Ferrellgas Partners, L.P.",FGPR,Utilities  ,0.463917526,0.537753223,0.936555891,0.537753223,0.418047882,0.736153072,0.358195212
Ferro Corporation,FOE,Materials  ,0.536679537,0.636363636,0.396590067,0.636363636,0.47515528,0.529520295,0.787330317
"FibroGen, Inc.",FGEN,Health Care  ,0.836321122,0.918118339,0.731384885,0.918118339,0.88092613,0.539763248,0.780672702
"Fidelity D & D Bancorp, Inc.",FDBC,Financials  ,0.398785425,0.532448906,0.650476668,0.532448906,0.350035855,0.700160128,0.383291502
"Fidelity National Financial, Inc.",FNF,Financials  ,0.75,0.436715669,0.610536879,0.436715669,0.641627824,0.830264211,0.759591251
"Fidelity National Information Services, Inc.",FIS,Information Technology  ,0.576349024,0.870066119,0.558181409,0.870066119,0.469745542,0.808171512,0.625892767
"Fiesta Restaurant Group, Inc.",FRGI,Consumer Discretionary  ,0.682042834,0.750253954,0.461952094,0.750253954,0.994630678,0.675259403,0.624364006
Fifth Third Bancorp,FITB,Financials  ,0.719635628,0.834259591,0.577521325,0.834259591,0.643599857,0.753502802,0.745518107
Finance Of America Companies Inc.,FOA,Financials  ,0.900809717,0.874955181,0.936578023,0.874955181,0.717192542,0.676941553,0.860613123
"Financial Gravity Companies, Inc.",FGCO,Financials  ,0.063765182,0.496773037,0.29874561,0.496773037,0.191018286,0.416733387,0.104607386
"Financial Institutions, Inc.",FISI,Financials  ,0.446356275,0.681516673,0.823080783,0.681516673,0.262370025,0.509507606,0.458587307
"Finch Therapeutics Group, Inc.",FNCH,Health Care  ,0.715510522,0.955604557,0.783467389,0.955604557,0.592870268,0.475570033,0.755943181
"FineMark Holdings, Inc.",FNBT,Financials  ,0.395748988,0.779670133,0.733467135,0.779670133,0.354786662,0.263010408,0.455360344
Finward Bancorp,FNWD,Financials  ,0.646761134,0.911437791,0.594681385,0.911437791,0.66986375,0.302942354,0.747400502
"FireEye, Inc.",FEYE,Information Technology  ,0.699196326,0.296934482,0.785617826,0.296934482,0.561510719,0.773375239,0.680716226
"Firebrand Financial Group, Inc.",FFGI,Financials  ,0.152834008,0.936267479,0.055895635,0.936267479,0.671835783,0.021116894,0.309250627
Firma Holdings Corp.,FRMA,Materials  ,0.277992278,0.963579898,0.960711638,0.963579898,0.145962733,0.958302583,0.253676471
FirsTime Design Limited,FTDL,Consumer Discretionary  ,0.21416804,0.119286025,0.94573896,0.119286025,0.056740676,0.943579767,0.094199738
First Acceptance Corporation,FACO,Financials  ,0.701417004,0.391717461,0.552734571,0.391717461,0.844478308,0.787830264,0.654266762
First Advantage Corporation,FA,Industrials  ,0.568062827,0.840882695,0.336502634,0.840882695,0.646225319,0.687572143,0.676074332
First American Financial Corporation,FAF,Financials  ,0.779352227,0.355414127,0.453687908,0.355414127,0.688060237,0.92263811,0.824309788
First BanCorp.,FBP,Financials  ,0.593117409,0.416188598,0.603612644,0.416188598,0.948637504,0.289931946,0.581839369
"First Bancorp of Indiana, Inc.",FBPI,Financials  ,0.245951417,0.755198996,0.147014551,0.755198996,0.34187881,0.224779824,0.50250986
First Bancshares Inc.,,Financials  ,0.08097166,0.263087128,0.408931259,0.263087128,0.070544998,0.517514011,0.126747938
"First Bankers Trustshares, Inc.",FBTT,Financials  ,0.268218623,0.661437791,0.712794782,0.661437791,0.15605952,0.191152922,0.36912872
First Busey Corporation,BUSE,Financials  ,0.474696356,0.589368949,0.61384847,0.589368949,0.33264611,0.930244195,0.453567587
"First Business Financial Services, Inc.",FBIZ,Financials  ,0.413967611,0.989870921,0.876567988,0.989870921,0.200250986,0.491693355,0.411168878
"First Capital, Inc.",FCAP,Financials  ,0.253036437,0.174435281,0.547415956,0.174435281,0.370025099,0.411128903,0.294370742
"First Choice Healthcare Solutions, Inc.",FCHS,Health Care  ,0.035074045,0.268136714,0.069363702,0.268136714,0.217567071,0.27941527,0.151026717
"First Citizens Bancshares, Inc.",FIZN,Financials  ,0.879554656,0.774919326,0.630306071,0.774919326,0.7684654,0.870696557,0.877644317
"First Citrus Bancorporation, Inc.",FCIT,Financials  ,0.552631579,0.515686626,0.304565981,0.515686626,0.712352098,0.100180144,0.782448906
First Colombia Gold Corp.,FCGD,Energy  ,0.323624595,0.292615073,0.858208955,0.292615073,0.188163885,0.926488834,0.249872903
First Commerce Bank,CMRB,Financials  ,0.625506073,0.513266404,0.38043151,0.513266404,0.610702761,0.60918735,0.763445679
First Commonwealth Financial Corporation,FCF,Financials  ,0.455465587,0.496683399,0.474962368,0.496683399,0.338741484,0.904523619,0.485030477
"First Community Bankshares, Inc.",FCBC,Financials  ,0.1548583,0.756633202,0.417360763,0.756633202,0.237361061,0.118795036,0.311312298
First Community Financial Corporation,FMFP,Financials  ,0.028340081,0.181695948,0.06853989,0.181695948,0.094030118,0.262510008,0.208766583
First Farmers Financial Corporation,FFMR,Financials  ,0.236842105,0.217102904,0.694129453,0.217102904,0.276084618,0.707566053,0.168519183
First Farmers and Merchants Corporation,FFMH,Financials  ,0.139676113,0.501434206,0.251078776,0.501434206,0.221226246,0.395916733,0.286213697
First Financial Bancorp.,FFBC,Financials  ,0.53340081,0.622534959,0.720521826,0.622534959,0.39010398,0.897518014,0.489153819
"First Financial Bankshares, Inc.",FFIN,Financials  ,0.566801619,0.539619935,0.761565479,0.539619935,0.515328075,0.888010408,0.478845464
First Financial Corporation,THFF,Financials  ,0.563765182,0.889028326,0.477370798,0.889028326,0.670043026,0.221477182,0.70258157
"First Financial Northwest, Inc.",FFNW,Financials  ,0.755060729,0.801452133,0.422478675,0.801452133,0.852724991,0.283827062,0.89557189
"First Foods Group, Inc.",FIFG,Financials  ,0.403846154,0.072427393,0.078273959,0.072427393,0.559788455,0.446557246,0.629795626
First Foundation Inc.,FFWM,Financials  ,0.888663968,0.669684475,0.386251882,0.669684475,0.915740409,0.742093675,0.970060954
"First Greenwich Financial, Inc.",FGFI,Financials  ,0.186234818,0.855503765,0.060812845,0.855503765,0.663499462,0.075360288,0.362585156
"First Guaranty Bancshares, Inc.",FGBI,Financials  ,0.66902834,0.756005737,0.465830406,0.756005737,0.700968089,0.922738191,0.655790606
First Hartford Corporation,FHRT,Real Estate  ,0.225352113,0.503325942,0.135172414,0.503325942,0.364745011,0.262734584,0.536585366
"First Hawaiian, Inc.",FHB,Financials  ,0.973684211,0.88338114,0.61224285,0.88338114,0.956704912,0.935048038,0.981176049
